,uname,message,like,oid,label
159884412576,小鱼的童话系统,你们要吸兔兔吗 怀里的兔兔超可爱的,4,697136245,0
159884062000,电子猫猫Meow,存档,0,697136245,0
159884192560,PSC丶杰拉黑,放个重装厕划和一台bug穿云在这里，大家可以随时打厕划解压[doge][doge],1,697136245,0
159883829600,盐城骑士,放个古斯塔夫在这里，外敌来了送他一炮[滑稽],2,697136245,0
159883965136,PSC丶杰拉黑,放个无畏在这里，没事时大家可以和他聊聊天[doge],2,697136245,0
159883801296,菜仙贝,没什么可以放的，那就给个免费抱抱吧,2,697136245,0
159883556064,苏打葡萄糖,放一个我最喜欢的北斗姐在这里，可以和她一起聊天，如果被欺负了可以让她帮你欺负回去[原神_哇][原神_哇][原神_哇],5,697136245,0
159883627216,奇翰奇语不会射箭,这里有来自云南的考生蚝想吃的哪一个别抢[脱单doge]。,61,697136245,0
159883684928,天蝗弟虾,放一个农家的邦士在这，需要的时候这个农家邦士会给你点政策,1,697136245,0
159883198880,叫吾染咯,刷流量是吧？好，我也给你刷点[脱单doge],0,697136245,0
159782794480,写小说的画师,不知道为什么，这个视频看着就很温馨，哪怕只是一个循环的图片，我都想一直呆在这,6,697136245,0
159782890928,亚细亚の孤儿,哈哈哈哈哈，下面还有小猫等着我,1,697136245,0
159782880096,_SDAFT_,缓存了，永远不会失去了[傲娇],0,697136245,0
159782705536,驱生匀小号,这是什么音乐听着好熟悉,0,697136245,0
159782678064,浩瀚的等李子,"想要一张好一点的做手机屏。
（不知道该说什）",0,697136245,0
159782736528,QwQ天际恒星,"我给各位准备了炸鸡、菜包饭和凉皮
价目表：
炸鸡：[胜利]/1
菜包饭：[保佑]/1
凉皮：[支持]/1
爱的抱抱：[拥抱]/1",0,697136245,0
159782658240,JAY燃不同,让xdm看看我昨天培养的摩耶[惊喜],12,697136245,0
159782550880,烈某人是屑,存个武器A[吃瓜],0,697136245,0
159782463216,亡-某-不-逝-人,放两个大宝在这里，祝你用大宝永远摸到古锭刀，酒，火杀，对面永远装备着藤甲，还被铁索连环[doge][doge],130,697136245,0
159782449776,希德尼哑的兔子,背景音乐是啥啊，好熟悉啊,0,697136245,0
159782514608,zvdbx31999,操＊＊每次都刷这样的重复视频怎么办呀？号都养成了,0,697136245,0
159781914240,apex-菜鸡小泽,这个bgm好熟悉，好像是另外的游戏,0,697136245,0
159781899536,阿凡Afatty,你这音乐不对劲呐[tv_doge],0,697136245,0
159781856288,用户一一一一一,除了这个狐狸，我是很喜欢这种风格的,0,697136245,0
159781634768,沃列楷勒,童年混一块了）,0,697136245,0
159781404400,咕咕咕的屑暗夜,"*熟悉的界面出现在面前，这使你充满了决心*
              新的世界2
                                   保存",1,697136245,0
159781442864,一路27,"一只猫猫
               🐱
🥩🍗",0,697136245,0
159781258560,Niutang_,在这里给放个大哥,0,697136245,0
159781193280,肌你台每,兄弟们，你们知道我刚才刚一打完一条龙，龙真的是一会儿是那个名，一会儿是那个名我差点把我徒弟都给杀了不多说了，我该走了,1,697136245,0
159781109552,Niutang_,在这里给大家放个大哥,0,697136245,0
159777842144,一个小欧盟,美丽的家园他早已逝https://www.bilibili.com/read/cv22482857 去,0,697136245,0
159777551200,X610180X,请你吃我吃的东西,0,697136245,0
159777374048,龏識鎩斃,随便吃我请客[doge],0,697136245,0
159777035200,w8u8,泪目,0,697136245,0
159777131712,烦人的路人丁,临走时把火浇灭了，顺便把狐狸带走了，下次再见[doge],14,697136245,0
159776625088,玩梗的张三,存档，明年我会来，记住,0,697136245,0
159776604288,罗辑君第四先锋公社,【E】食用火堆,0,697136245,0
159776645248,伟大的爬爬肉丝,*你抚摸着小狐狸，这使你充满了决心!,344,697136245,0
159776458352,争取国服鬼人,关于我一点进来就是一个存档[doge],0,697136245,0
159776577232,喜欢尻鸭的广door老乡,存档,0,697136245,0
159776135248,飞舞_屑图腾,存档[doge],0,697136245,0
159775792928,核心舞王Gaster,一时间竟不知道放哪个收藏夹,1,697136245,0
159775372832,紫木月良,都让我休息是吧？,837,697136245,0
159775221696,白川-启航,好可爱的坐垫[doge],0,697136245,0
159773652672,-南栀---,双厨狂喜,0,697136245,0
159772893968,复读机天下第1,禅境花园啊，貌似一年没回去浇水了,2,697136245,0
159772545248,justbealone-_-,存档,0,697136245,0
159772541008,LOGIC-Neil,新的游戏——删除存档——覆盖,0,697136245,0
159771630352,找不到昵称www,什么音乐在线求,1,697136245,0
159770847360,PilgrimageJannik,永久失去？无所谓，我收藏了，进去吃灰[脱单doge],0,697136245,0
159784961008,arslan0823,注:这个是wallpaper engine里的一张壁纸但是没有保存世界这些的只有一个时间（它会显示时间）壁纸名字我忘了但是搜搜我的世界的英文应该可以搜到,1,697136245,0
159784885248,没有作业你在想屁吃,好怀念啊！感觉好温馨，可惜，在小鸟岗易上玩，没意思，没朋友*^_^*,0,697136245,0
159784757680,柑蜜筱莉,"我在这里放一只4素材天霆号
如果你遇到任何烦心的事
那就可以用他把它们全部扫下去[Kizuna AI _比心]",10,697136245,0
159784504880,你们自己想,*找了一个在附近还算温暖的地方坐下，然后从背包里拿点吃的,0,697136245,0
159784353632,智子八号,亻尔女子,1,697136245,0
159784400560,小宸ZYC0603,既然这样，给大家看些好康的吧（￣▽￣）,42,697136245,0
159784285392,生活那么好要啥自行车,"哦，这是什么？
               木鱼.exe",0,697136245,0
159783989600,苍蓝-咏叹,放个很多奥利奥的麦旋风，大家可以大口炫[脱单doge],898,697136245,0
159784008288,Hello小秋衣,被迫休息,0,697136245,0
159783598192,我是个路人qwq,存档,0,697136245,0
159783660752,远离万代,"煎饼果子
旅行者，这里是美味的煎饼果子
收费一个赞
要排队哦",0,697136245,0
159783586992,UFC终极格斗冠军賽官方,@狱燮,2,697136245,0
159783584144,新Quagmire,在这里放个阿拉川，有啥问题问它去,0,697136245,0
159783562384,东鼎钟鸣鸟,放一个博士在这里，需要就让他生吃,385,697136245,0
159783277568,电竞仓鼠仔,"*耗子邀请你一起吃重庆大辣锅
*耗子提醒你厕所在左边
*耗子希望你天天开心，这使你充满了决心",7,697136245,0
159783449600,我是超级微波炉,在这放一个我最爱用的牙膏吧,1,697136245,0
159783252432,江辰子ovo,啊嘞？,0,697136245,0
159783108160,泣数行上,在这里放个大魔导师，遇到困难了他可以召唤陨石帮你解决[脱单doge],75,697136245,0
159783036816,欧非洛希,累了就在这休息一会吧，可爱的牙仔和光煞会陪在你身边的,106,697136245,0
159782998576,来自百度的开朗网友,"在这放一只猫猫，路过的人可以摸摸她，但是别摸死了
　／l、
（ﾟ､ 。 ７
　l、 ~ヽ
　じしf_, )ノ ",0,697136245,0
159842072000,ZA_GY,《11.4w赞》,0,697136245,0
159841967776,一般通过跑狗,放一堆草在这里，饿了的可以来啃一口,12196,697136245,0
159842020512,槎不哆嘚了,？？,0,697136245,0
159841897440,树底下吃黄瓜薯片的猫,丢一只脾气超好的猫猫在这里，喜欢可以摸摸,12,697136245,0
159841926304,扶云采北星,放个猥琐的草[脱单doge],1,697136245,0
159841665280,富樫千羽,放个唐三，他会帮你复活爱人[秋凛子Rinco_微笑],1,697136245,0
159841702096,孙慕义,放只ken猫，可以撸它，但别撸死了,0,697136245,0
159841694000,凌辰夜风official,放一只自由高达在这里，如果大家有需要可以驾驶它,1,697136245,0
159841481504,T--ECHO,放个师匠，有什么烦心事都可以向他诉说哦,1,697136245,0
159841426992,智慧の口水,放个艾伦在这里，有需要的可以让他发动地鸣,0,697136245,0
159841296720,特元明,存档,0,697136245,0
159841051808,哈哈哈哈哈哈hahha,存档,0,697136245,0
159840689328,一只生肖小恐龙,16:53,0,697136245,0
159840474784,法国球11,放个A3飞机在这，想开的可以开走,1,697136245,0
159840312912,小韩爱养生,黄岛的花样年华，妙遇，地址很清楚·找不到就没了,0,697136245,0
159840306528,胡萝卜拌硫磺,放一只四季豆在这里，路过的可以啃一口,0,697136245,0
159840092752,bili_2093607030,双厨狂喜,0,697136245,0
159839876448,上山蕙莉衣,摸摸大伙,0,697136245,0
159838937856,夕云落,这个图背景貌似是wallpaper里面的壁纸，你这是加了个保存世界取消和到达存档点的贴图？[doge],2,697136245,0
159838536944,马得治帐,存档,0,697136245,0
159825674592,不知名友人Yu,今天拉屎了吗,0,697136245,0
159825670832,我可不是喜欢这家伙,放一只鼠鼠在这里，可以跟鼠鼠一起【智商-1】哦[脱单doge],0,697136245,0
159825708816,美逝家老冯,休息一会儿吧～,0,697136245,0
159825519328,夜火离歌一银之繁星,[保卫萝卜_哇],0,697136245,0
159825563120,陌生坤,放一个老婆的餐馆在这，一律半价哦,0,697136245,0
159825600080,不会编曲のxxx是个屑,放个可爱苹果猫，大家可以来听苹果猫打鼓,284,697136245,0
159825326368,威猛蛇王,存档,0,697136245,0
159825191584,永痕丨破碎,放一个大佛在这里，不好的东西的直接净化掉,1,697136245,0
159825215152,新手油,放个神仙,0,697136245,0
159825154928,阿道夫弗里曼,放个祖国兔保卫大家[脱单doge],3,697136245,0
159824983040,可怜的小斑斑,放只我家的猫在这里，只看不摸知道吗,0,697136245,0
159825043360,MEMZ-iOS16,放一只先辈臭死外敌（喜）,0,697136245,0
159824791184,白盖百事,一盒奇怪的牛奶,1,697136245,0
159824900400,甘織铃奈子,嗨～♪！冒险家，来休息一下吧！最近都经历了什么奇特的冒险，是击败了恶龙还是发现了远古的宝藏来一起聊聊吧～♬,1,697136245,0
159824615552,辰溪eri,保存世界并退出……,1,697136245,0
159824689824,落红QAQ,存个档,0,697136245,0
159824358832,Kurenai--,好温暖啊，感觉很适合做电脑动态壁纸[2233娘_大笑],0,697136245,0
159824116656,寒望舒-,放条鲤鱼在这里大家可以摸摸它,1,697136245,0
159823720704,喝水君_HeShui,"获得成就！
你的存档",0,697136245,0
159823705392,天道一一超,放一个成功的超哥，可以感受痛苦,9,697136245,0
159793491072,超级小的QAQ,"放一个不死图腾在这里
需要自取
*你不会死亡的！",170,697136245,0
159793521200,唐白不是白糖,欢迎来到麦当劳，收费一个赞即可享受美味午餐，要排队哦,1,697136245,0
159793151248,不明的游客,（鲤鱼摇）[脱单doge],0,697136245,0
159793224176,上海轨道交通21号线,收藏就OK了,0,697136245,0
159792550384,啊哈末鳞,放个界徐盛在这里，如果有烦心事可以一刀劈了它[doge],2,697136245,0
159792358080,猫咪达瓦里氏,放颗扁桃体结石，臭死你们[脱单doge],0,697136245,0
159792350736,统统超市,我的世界四个字看着很膈应，建议只留下minecraft,0,697136245,0
159792154480,Bali-opportunity,放个ez，遇事不决让ez用300颗星星帮你解决,0,697136245,0
159791906768,网络喷子1888,存档,0,697136245,0
159791827424,一只屑红球,已存档，存档时间十点24分,0,697136245,0
159791779296,星然LSC,存档,0,697136245,0
159791600240,ink_sansEXE,游龙当归海，海不迎我自来也。落叶当归根，叶不迎我三仙人。猛虎当归山，山不迎我大豪杰。云鹤当归天，天不迎我抄木仙。山海归其一，不迎我便自来也!,1,697136245,0
159790559312,我才没有醉,放一个黄昏,1,697136245,0
159790028240,一只小兰那罗,放一只会刷主客房的文森，祝大家都会刷到主客房,12,697136245,0
159789273536,小雪cc妹妹,上一个：小描邀请你一起烤棉花糖，坐下来休息吧！下一个：我的世界火炉休息存档，连刷两个温馨的,0,697136245,0
159789267648,直升机恶魔科比,我在这里放个虎哥，遇到烦心事他可以帮你劈碎,1,697136245,0
159789230704,色雾而己,能把壁纸给我吗[魔法学院_giegie],0,697136245,0
159789109824,Jack-GW-P-Lee,这个壁炉，我还是希望听到《魔能：方碑之巫》的主菜单BGM[doge],1,697136245,0
159789085168,一只社恐馒头精,(_ _   ) ～zzzzzz（困了，睡会）,0,697136245,0
159788982816,员工小高,"XXX       Lv1       2023.4.79.59
篝火小狐狸圈
档案已保存
（火光照在你的脸上，这使你充满决心。）",1,697136245,0
159830311904,Talldiamond340,bgm好熟悉啊。。,1,697136245,0
159830297936,Msc钟离,母虫乐子,1,697136245,0
159830217136,散发式,在这放几本科幻小说，有需要的可以拿走看看,243,697136245,0
159829923952,当代霍金,没什么能放的，放个尤莱亚吧，可以和她贴贴哦,1,697136245,0
159829421152,YYX小号,那哥们儿只要收藏就可以永久不消失[脱单doge],2,697136245,0
159829537696,晓Ay-,放了一只达达橘子在这里，路过的可以摸摸达达橘子,0,697136245,0
159828786448,Sam_lol,[脱单doge],0,697136245,0
159828708080,大好人GOODREN,放一张猫娘理论值在这里，可以恢复底力（（,0,697136245,0
159828728080,厨傻鸟的车车人,"save 不对
保存 不对
读档 不对
结束游戏 不对
回到桌面 不对
登出 不对
他妈的这个恐怖游戏怎么退出啊艹",1,697136245,0
159828494896,Hokma-Ben,放几个阳，可以随时摸摸,1,697136245,0
159828568848,天拎,在这里放个墨元素，想要购买触手可以找他,0,697136245,0
159828296960,幽影awa,放一只鱼妹妹,0,697136245,0
159828217264,这只榴莲啥都做,我把我的生物提纲放在这，大家可以学一学[脱单doge],1,697136245,0
159828175920,翻斗花园老园长,2023.4.8 赚钱买电脑的第一个月 存档～,1,697136245,0
159827808496,凑两句废话,放一只火旺在这里，大家可以一起发癫[doge],3,697136245,0
159827841888,SYSTEM-winload,"LV4 2023.4.8  3.01
档案已保存",0,697136245,0
159827750176,滕州の小洪-Xh,"我复刻了但没一比一复刻
顺便放个繁茂洞穴在这里，可以让你感受到MC的鬼斧神工。
版本：MC Java 1.18.2
种子：1919810",35,697136245,0
159827774080,Fell_a,放一只散猫猫在这里，大家可以随便摸(*´ω｀*),0,697136245,0
159827665584,路过的我-,在这里放一个大宝，大家可以一起犯大吴疆土[脱单doge],2,697136245,0
159827582560,秋一一云,放一片油菜花田在这里,1,697136245,0
159865825808,鲨鲨电锯上的海嗣,放一只阿米娅在这里，路过可以摸摸,1,697136245,0
159865566288,天道A4_,放一只苹果猫,2,697136245,0
159865143744,宁可活在梦里,放一只太宰治在这里当陪聊[大笑],1,697136245,0
159864334448,宁可活在梦里,绝了！[大笑]发给网友吧！发给......啊，不在了啊，对啊，不在了啊（悲,2,697136245,0
159864059040,菜寄事脳殘,放张画在这里[脱单doge],1,697136245,0
159863960672,加州洛杉矶黑轨,温暖的壁炉烘暖了你的决心,0,697136245,0
159863855312,憨憨的鱼_,把我家的只因拴在这里，大家可以让他下蛋吃,2,697136245,0
159863830000,纯蓝_NICE,这是一只露娜，她很可爱，你可以摸摸她[给心心],2,697136245,0
159863446544,大鸟和狮山,收藏可保存。,0,697136245,0
159863103152,菜问客从何处来,我在这放一盒螺蛳粉，大家想吃自己吃[干杯],3,697136245,0
159862779008,流星舞梦,问一下，能不能把网易版我的世界里的存档导入到国际版里面去？,0,697136245,0
159862516240,AB明日香,放一个渚薰在这里 有外敌来了直接脑子爆炸同归于尽[吃瓜],114,697136245,0
159862389216,无敌175,希望不管何时，随时随地大家都能找到，那个让人开心快乐，让人感觉如同家一样的地方.,2,697136245,0
159862302832,ikuncq,这个壁炉的位置好像roblox里的《小屋角色扮演[呲牙][呲牙][呲牙]》,0,697136245,0
159862061392,卡主头发丝的凉枕,放一只天依在这里，有烦心事的话可以让她为你唱首歌听~[洛天依],1,697136245,0
159862059216,星尘龙sd,篝火加快回血是吧,0,697136245,0
159861671568,神一样的小僵,放一只老婆在这里，随时都可以摸摸,1,697136245,0
159861328928,怪物房小孩,我来了,0,697136245,0
159860228624,太阳兽人,放一个刘华强，他会拿导保护你，记住不要让他看见西瓜投手,1,697136245,0
159860055744,清風醉酒酒不醉,存档,0,697136245,0
159827630480,粥新卡池预告lmxym,放一只我家的家飞猫在这里，大家可以ruarua它,66,697136245,0
159827345360,天才小羊田田酱,放一只小羊在这里，心情不好可以摸摸他，他也会听你的心事哦,44,697136245,0
159827387008,假面骑士水兵月,最终幻想7的音乐？好像啊,0,697136245,0
159827242144,莫慌多,放一窝猫猫在这里，路过可以领一只，记得给我留一只[脱单doge],717,697136245,0
159827170480,玩原神手机好烫,放只派蒙在这里，想吃随便吃[doge],3,697136245,0
159827155520,阳光男孩陈绍阳,检查弹药中,0,697136245,0
159827022944,星明光霏,在这里放一个我刚开出的11cv，你们遇到困难了可以直接呼叫舰队[嘟嘟],7,697136245,0
159826975520,福瑞不香吗,放一只可爱的乌鸦在这里，有需要可以找他掀桌子[热词系列_知识增加],2,697136245,0
159826793344,學必修三的小學生,放个光头，没事可以盘盘[doge],341,697136245,0
159826905744,玖露不觉月,碇源堂觉得很淦,1,697136245,0
159826748640,我的世界-14514,"在这放一只猫猫，路过的人可以摸摸她，但是别摸死了
　／l、
（ﾟ､ 。 ７
　l、 ~ヽ
　じしf_, )ノ ",0,697136245,0
159826452432,yzp_凌禾,"*你发现了一部诺基亚
是否捡起？
yes／no
拾取后获得
100000000点防御
9000000点伤害
加3000快乐值
存档日期:2009/4/3",3,697136245,0
159826424880,上仙的猫猫,放一个儿几在这边，路过的朋友可以rua一rua[脱单doge],0,697136245,0
159826278272,bili_57447159150,放一只星星眼的派蒙在这,2,697136245,0
159826244128,一朵没有人理的小花花,卖点小吃  ☕10块 🍸5块 🍡3块 🍱15块 🍜7块 🍲6块      良心商家！！不举报！！！！,0,697136245,0
159826212448,漫画火柴瓜,放个仓鼠在这，可以吃了（？,0,697136245,0
159826053216,以德治天,放一只小火龙在这里，他可以殴打外敌[脱单doge],2,697136245,0
159825871328,晚永远陪伴你,想骗我下载回来是吧?（不是）,0,697136245,0
159825810016,花生没有银儿,放个黑帮老大在这儿，有外敌入侵就让那个人汪汪叫，叫个三回啊三回,0,697136245,0
159825791568,老烂番,4月8日中午2:43——确认存档,0,697136245,0
159786670400,YX叶晓,放个艾伦在这里[doge],2,697136245,0
159786639008,安静的萨米,09:37:48,0,697136245,0
159786560864,调查员伦道夫卡特,什么音乐,0,697136245,0
159786150192,楠塔阿姨,@陌烣,0,697136245,0
159785998912,汤圆仔仔仔,"放只小猫，大家可以摸摸它
   ／l、
（ﾟ､ 。 ７
　l、 ~ヽ
　じしf_, )ノ",0,697136245,0
159785931248,沒名字起了,清晨[给心心],7,697136245,0
159786002336,柯智博,是不是网易我的世界吧？,0,697136245,0
159785829712,我的原号没了,给你们看看黄河吧！[蛆音娘_卖萌],0,697136245,0
159785583552,今天是个好日子114514,果然，我看存档B站就让我搞,0,697136245,0
159785615456,我是世界第一皮,分享一下傍晚的黄昏吧,1,697136245,0
159785565296,魔法少女-气凝胶-,"亲爱的勇士们
    我在这里放个小U，不开心的时候可以看看她的直播[热词系列_爱了爱了]",0,697136245,0
159785394704,小翁总ww,看到狐狸我就来气，以前玩mc的时候[生气][生气][生气][生气],0,697136245,0
159785455200,超级涩涩邪恶坏坏男人,欢迎回来[大笑],68,697136245,0
159785257616,第七个假人,我的上一个视频是这个,0,697136245,0
159785179200,第七个假人,我的上一个视频也是篝火，但是小猫,0,697136245,0
159785219936,你就纯纯一小丑,你好，勇士我这边有一瓶可以恢复生命值的药水，免费给你拿一瓶吧,0,697136245,0
159784877152,沈局锦段小调机,@机器工具人 识别音乐,0,697136245,0
159784862528,一船创死小克,我壁纸就这个狐狸，有时左边还会跳出来一个猫,0,697136245,0
159784917360,不能吃的意大利面,放个哈萨维在这里，不开心看看他[脱单doge],0,697136245,0
159784903232,魈猫猫爱吃杏仁豆腐,埋个地瓜，别偷了[傲娇],0,697136245,0
159770167296,小猫の同学,壁纸交出来,0,697136245,0
159769981456,小---花,"手抓饼
勇士，这里是便宜的手抓饼
收费一个赞
要排队哦",2574,697136245,0
159769928976,一个没事干的狼,在冬天的晚上，一个温暖的火炉，柔和的色调，舒缓的音乐，还有各种以前美好的记忆。这就是我幻想中最美好的场景了[星星眼],50,697136245,0
159769857472,星野_Love,"新的世界
和平  2023  4.8下午2：55",1,697136245,0
159769508832,你猜猜成,存档,0,697136245,0
159769593536,刷屏机二号,给狐狸吃巧克力后为什么狐狸还没醒？[doge],2,697136245,0
159767437472,Zhangbbb薄炎,存档，睡觉！,0,697136245,0
159767005696,雪儿945,好耶,0,697136245,0
159766701936,wmju55852,要不是你这音乐我都忘了今天没给禅境花园浇水了[抱拳],274,697136245,0
159766515936,芹沢夕酱,*存档上传中,0,697136245,0
159766257392,神剩的椰酥,"你将要卖掉这只狐狸吗？
我将支付$100,000
是       否",83,697136245,0
159763882992,薯条味海鸥,存档！[doge][doge][doge][星星眼][星星眼][星星眼],1,697136245,0
159763135920,Frondos,如果时长延长一些，自动重播就会感觉更丝滑吧，这十五秒就卡一次有点别扭[吃瓜],26,697136245,0
159761799440,世界第一厨师闲糖,可是，没有朋友一起玩，遇到什么都不能分享，当初超级喜欢的模组，一个人也没意思，退坑就是因为孤独[大哭][大哭],4,697136245,0
159754236896,星凛AI,没事我给挂后台了，只要手机不关机，循环一年都没问题[doge],0,697136245,0
159752900592,萨门uwu,[星星眼],0,697136245,0
159747284304,做个宝,音乐不循环，我不是很认可[doge],35,697136245,0
159747057568,锦鲤-雨潇丶,这样就不怕刷不到而失去了,32,697136245,0
159819274752,某只奶牛阿,放个功德无量机在这里……,0,697136245,0
159819252224,kv一54,放个大陀螺 祝大家上分快乐,0,697136245,0
159819304368,普通的究极生物,存档,0,697136245,0
159819121984,鳳鳯凤九歌,存档,0,697136245,0
159818799264,淼小水鑫小金,"放个空气在这里，缺氧的来吸一吸

~~~~
~~~~~~
~~~~~~~~~~~
~
~~~~
~",0,697136245,0
159818828992,天热了要冷静,把某个好朋友的坟放在这可以上香或者放贡品拜一拜[doge],0,697136245,0
159818124208,疾风哟_,[兔年],0,697136245,0
159818038800,NinglanL,放只猫猫在这里，她会帮你击退困难,1,697136245,0
159817937584,夏日时光重现,你可以跟她下下棋，喝喝茶,0,697136245,0
159817400608,风暴之息,在这里放一只金狮子，无聊了跟他对对王八拳,4,697136245,0
159817028016,练习两年半的捞尸人,这里有丁真，你可以和他一起抽锐刻五代,1,697136245,0
159816939808,三仔同志,放个披萨在这儿，要吃的人来拿[脱单doge],2,697136245,0
159816991824,张量子二号机,放几个好妈妈在这里，喜欢小宝宝的话可以去帮她们带带娃。[拥抱],155,697136245,0
159816858608,星梦球小言,存档,0,697136245,0
159816854416,蕾姆真美,我难道不能点收藏吗[滑稽],0,697136245,0
159816791488,空白-----------空,他可以保护大家,0,697136245,0
159816848864,大脑容量过载,祝各位都有幸福每一天(=・ω・=),1,697136245,0
159816842480,Bug23333333,安全的角落,0,697136245,0
159816709232,-星程-,这狐狸真可爱。嗯，什么?是我的世界网易版里的我的伙伴?那再见了,0,697136245,0
159816667968,laito的bi_tch酱,哈哈哈哈，我的电脑壁纸就是这个,0,697136245,0
159788862768,不米占锅,"*这是一个披萨
*免费的
*要吃吗
[脱单doge]",0,697136245,0
159788695840,洗头乐Hitlehasonlyr,放个老婆[灰原哀_啊咧咧],0,697136245,0
159788560736,颜色大法师,"薇古斯很在意你
薇古斯不想让你知道
薇古斯会保护你！",0,697136245,0
159788325408,12876号DR,*点击取消并划走,0,697136245,0
159787998928,红火恶龙,"肉夹馍
孩子，这里是还算便宜的肉夹馍
香喷喷的
可以放别的东西。
收费一个赞",2,697136245,0
159788134480,琪琪小喵娘,放个阳光开朗大猫咪[hanser_小天使][hanser_小天使][hanser_小天使],1,697136245,0
159787927728,星尘不是辰ツ,你   敢   睡   吗,5,697136245,0
159787835312,ミーノス様,放只V哥在这里，有什么烦心事可以让V哥帮你（[脱单doge]）,0,697136245,0
159787730336,邪恶攻击力高的五香蛋,你看到了一只因,0,697136245,0
159787725424,国服喜多郁代,@国服伊地知虹夏 来这里休息一会吧,1,697136245,0
159787690656,不想起名啊__,别的我不知道，但是用蜡烛烧美西螈真的会熟吗？,0,697136245,0
159787762320,十分滴戎燚,很好，第三个存档点！存着了,1,697136245,0
159787683344,汉时关1号,打boss给我留个存档点是吧,0,697136245,0
159787578640,NC丨牛气冲天,勇士们，千万不要进入这片蓝天白云，这些勇士就是很好的例子,158,697136245,0
159787577696,CV松原奈奈,双厨狂喜[tv_doge],0,697136245,0
159787012736,宁泽org,哈哈,0,697136245,0
159787064000,-烖禍-,"*你来到了存档点
*温暖舒适的火炉和小狐狸让你充满了决心
*保持你的决心",26,697136245,0
159786900496,w14060,在这喧嚣的尘世中，如果感到累了的话就休息一下吧！,1,697136245,0
159786825008,迪亚伽美什,放一个别西卜，小心他,18,697136245,0
159786818512,天蓝的那份小小世界,新建世界[脱单doge],0,697136245,0
159798415904,就是个土豆,这个做成动态壁纸一定很好看[打call],1,697136245,0
159798178224,霸气雄图_花间酒灼,放一只狗狗，发生什么事或者什么事都没发生都可以摸摸狗狗,1,697136245,0
159797827152,剚鲨,"鸡蛋饼，塔可饼，玉米卷，巧克力和番茄酱
一个赞任意一个
不要插队哦",0,697136245,0
159797487552,嗨到不行的卤蛋,[doge],0,697136245,0
159797413440,未知_之人,哇哦,0,697136245,0
159797289488,你就是初,把我家猫猫拴在这里，大家可以摸摸,234,697136245,0
159797075552,矛历晓武廊,我先在这里放一圈格斯，喜欢的可以抱走[妙啊][妙啊],0,697136245,0
159795731696,hih-pvphvh,我在这放一个石雕(=・ω・=),0,697136245,0
159795786176,菜虚坤某,好舒服,0,697136245,0
159795556880,塔达林信徒艾露泽,这是不朽者，虽然他残疾了，不过他仍然在战斗，他想让身体健全的你们继续奋斗，为你们加油鼓气，快说：谢谢不朽者,0,697136245,0
159795325040,是染七呀_starlight,*决心,0,697136245,0
159795282192,Akimizu秋水,是说怎么那么熟悉，原来是植物大战僵尸的后花园的BGM,0,697136245,0
159795032080,许默不想动,放个人在这里，如果不开心可以找他倾诉哦，抱抱，你已经很好了[保卫萝卜_哇],0,697136245,0
159794936560,寒影裂空,这里是车站，等一会歇一哈吧,1,697136245,0
159794515360,PvZ2玉米炮,这是上一个视频[doge],0,697136245,0
159794020432,DNA雕刻大师,我放一个屁罐在这里…“给这些小白鼠再加一个变量”,1,697136245,0
159793820576,妞子墩儿,我选择保存世界。,0,697136245,0
159793605424,她未曾等过我,放些吃的在这里，如果饿了就吃吧,0,697136245,0
159793438032,逐梦奈奈子,放一只猫咪老师在这里，有什么烦心事老师会帮你解决[保卫萝卜_哇],587,697136245,0
159793436096,我的名字叫做更小号,"别划走！你今天也很努力[给心心]祝你以后可以更开心的活下去[给心心]虽然我跟你们一样是一个普普通通的人,但我希望你也可以开心[给心心]",0,697136245,0
159814182896,球球大史莱姆,放个猫猫在这，大家可以摸摸[脱单doge],1,697136245,0
159814013184,清风与青凤,放个朋友,0,697136245,0
159813884096,绮玖_79,放一个星露谷在这里  累了就打会小游戏吧[给心心],0,697136245,0
159813858736,黑茉美雪_Miyuki,放个小茉在这里，喜欢的可以和她聊聊天哦,38,697136245,0
159813565408,凯斯特custos,休息一下吧,0,697136245,0
159813687280,李春明他爹,我把我儿子先放这里了[给心心],1,697136245,0
159813442160,爱玩Mc的小张666,今天已经碰见两个存档点了之前一个存档点都没碰见过,1,697136245,0
159813413504,深夜零食多,收藏＝存档,0,697136245,0
159813237984,冥骸之音,放个妈咪在这里，可以膝枕摸摸头哦[给心心],0,697136245,0
159812977872,Nyaold,放个wick在这里当保安,0,697136245,0
159812906000,只玩pvzh的屑,放个僵尸在这里，他可以给你们弹吉他听(不小心把吉他画成了琵琶),0,697136245,0
159812755936,阿俊不是啊骏,放点鸟鸟,0,697136245,0
159812471392,DZhahaha,怪不得有存档点,0,697136245,0
159812394016,卷心菜258,dna错乱,0,697136245,0
159812173680,一班的板某人,放一盒章鱼丸子在这里 一人只能拿一份[脱单doge],1,697136245,0
159812108720,君の鸡翅,这是我买的兔兔，借大家撸撸,1,697136245,0
159812037856,漫画家在莫斯科,放一个兰芳在这里，她会请你炫肉炫到饱,1,697136245,0
159811900448,纯种宇智波,放一大缸阿帕茶，只需一个赞 随便喝,0,697136245,0
159811818816,白兰国雪豹,我放了个小苔藓在这，路过的大家可以摸摸她（￣▽￣）,578,697136245,0
159811926128,煲仔炸锅了,存个档先[tv_点赞],0,697136245,0
